x,y
-1.0,5.093173e-05
-0.9989994997498749,6.379701e-05
-0.9979989994997499,6.591019e-05
-0.9969984992496248,5.208357e-05
-0.9959979989994997,5.177071e-05
-0.9949974987493747,5.4449785e-05
-0.9939969984992496,3.0162608e-05
-0.9929964982491246,3.3304685e-05
-0.9919959979989995,2.8716971e-05
-0.9909954977488744,3.3270782e-05
-0.9899949974987494,5.2858086e-05
-0.9889944972486243,5.2988446e-05
-0.9879939969984992,4.90323e-05
-0.9869934967483742,6.8253365e-05
-0.9859929964982491,3.5173e-05
-0.984992496248124,8.513467e-05
-0.983991995997999,5.674745e-05
-0.9829914957478739,4.5674526e-05
-0.9819909954977488,3.833725e-05
-0.9809904952476238,5.4283464e-05
-0.9799899949974987,5.53063e-05
-0.9789894947473737,7.81193e-05
-0.9779889944972486,0.00012309948
-0.9769884942471235,3.8303264e-05
-0.9759879939969985,0.000104829676
-0.9749874937468734,7.3847725e-05
-0.9739869934967483,8.455231e-05
-0.9729864932466233,5.980968e-05
-0.9719859929964982,8.705473e-05
-0.9709854927463731,9.239329e-05
-0.9699849924962481,6.217956e-05
-0.968984492246123,7.9539706e-05
-0.967983991995998,9.375304e-05
-0.966983491745873,7.088611e-05
-0.9659829914957478,0.00010621748
-0.9649824912456229,8.1711485e-05
-0.9639819909954978,4.7052163e-05
-0.9629814907453726,7.226695e-05
-0.9619809904952477,9.682468e-05
-0.9609804902451226,7.451806e-05
-0.9599799899949975,7.6748845e-05
-0.9589794897448725,5.9363054e-05
-0.9579789894947474,5.78519e-05
-0.9569784892446224,7.163264e-05
-0.9559779889944973,7.1241346e-05
-0.9549774887443722,0.00013042497
-0.9539769884942472,0.000116535775
-0.9529764882441221,5.9230002e-05
-0.951975987993997,8.86983e-05
-0.950975487743872,0.00013947731
-0.9499749874937469,0.00010725553
-0.9489744872436218,9.472294e-05
-0.9479739869934968,7.7261175e-05
-0.9469734867433717,8.266403e-05
-0.9459729864932467,0.0001042665
-0.9449724862431216,4.946508e-05
-0.9439719859929965,0.000159749
-0.9429714857428715,0.0001050288
-0.9419709854927464,8.422495e-05
-0.9409704852426213,9.826746e-05
-0.9399699849924963,0.00016655699
-0.9389694847423712,0.00011933429
-0.9379689844922461,9.865382e-05
-0.9369684842421211,7.9820544e-05
-0.935967983991996,0.00020005085
-0.9349674837418709,0.00010812965
-0.9339669834917459,0.00011564411
-0.9329664832416208,0.00014954509
-0.9319659829914958,0.00014417392
-0.9309654827413707,0.00011345335
-0.9299649824912456,9.4240924e-05
-0.9289644822411206,0.00012469676
-0.9279639819909955,8.724371e-05
-0.9269634817408704,0.00011049164
-0.9259629814907454,0.00017185068
-0.9249624812406203,0.00026966422
-0.9239619809904953,0.00010063039
-0.9229614807403702,0.00013257616
-0.9219609804902451,0.00012582417
-0.9209604802401201,9.017989e-05
-0.919959979989995,7.746316e-05
-0.9189594797398699,0.0001734864
-0.9179589794897449,0.00013038344
-0.9169584792396198,0.00016596883
-0.9159579789894947,0.00015961076
-0.9149574787393697,9.380313e-05
-0.9139569784892446,0.00017832486
-0.9129564782391195,0.00013949833
-0.9119559779889945,0.00017725515
-0.9109554777388694,0.00017132322
-0.9099549774887443,0.00013007411
-0.9089544772386193,0.00022112987
-0.9079539769884942,0.0002014977
-0.9069534767383692,0.00020321508
-0.9059529764882441,0.00021969074
-0.904952476238119,0.00027965318
-0.903951975987994,0.00021650792
-0.9029514757378689,0.00018410993
-0.9019509754877438,0.000271128
-0.9009504752376188,0.000286309
-0.8999499749874937,0.00018885704
-0.8989494747373687,0.00012863823
-0.8979489744872436,0.00021697537
-0.8969484742371185,0.000104158986
-0.8959479739869936,0.00027359018
-0.8949474737368684,0.00034446482
-0.8939469734867433,0.00018942874
-0.8929464732366184,0.00020737627
-0.8919459729864933,0.00027923568
-0.8909454727363681,0.00026701423
-0.8899449724862432,0.00019914914
-0.888944472236118,0.00029599917
-0.887943971985993,0.00032182137
-0.886943471735868,0.00039285136
-0.8859429714857429,0.00016832358
-0.8849424712356178,0.00027372612
-0.8839419709854928,0.00017662333
-0.8829414707353677,0.00033025473
-0.8819409704852427,0.0005560857
-0.8809404702351176,0.00034240785
-0.8799399699849925,0.00026269676
-0.8789394697348675,0.00022049047
-0.8779389694847424,0.00022794941
-0.8769384692346174,0.00030615812
-0.8759379689844923,0.00031074497
-0.8749374687343672,0.00032111708
-0.8739369684842422,0.00030150326
-0.8729364682341171,0.00043809964
-0.871935967983992,0.00026289973
-0.870935467733867,0.00035107892
-0.8699349674837419,0.00033296467
-0.8689344672336168,0.00027511487
-0.8679339669834918,0.00027748756
-0.8669334667333667,0.00040992975
-0.8659329664832416,0.00041641804
-0.8649324662331166,0.00049690175
-0.8639319659829915,0.0003907858
-0.8629314657328664,0.00060576614
-0.8619309654827414,0.0003145933
-0.8609304652326163,0.00046894187
-0.8599299649824912,0.0002652356
-0.8589294647323662,0.00031649
-0.8579289644822411,0.00034810294
-0.8569284642321161,0.00036655724
-0.855927963981991,0.0006254364
-0.854927463731866,0.0005218914
-0.8539269634817409,0.00043047417
-0.8529264632316158,0.00058782723
-0.8519259629814908,0.0003198482
-0.8509254627313657,0.0005011227
-0.8499249624812406,0.0003971137
-0.8489244622311156,0.00032778174
-0.8479239619809905,0.0004585386
-0.8469234617308654,0.0005601619
-0.8459229614807404,0.0004886148
-0.8449224612306153,0.0004924475
-0.8439219609804902,0.00038360013
-0.8429214607303652,0.0004308486
-0.8419209604802401,0.00065414025
-0.840920460230115,0.00070955476
-0.83991995997999,0.0004172161
-0.8389194597298649,0.00051335624
-0.8379189594797398,0.00029330293
-0.8369184592296148,0.00040466874
-0.8359179589794897,0.00062762306
-0.8349174587293646,0.00055695244
-0.8339169584792396,0.00033293167
-0.8329164582291145,0.00041645477
-0.8319159579789895,0.0009975495
-0.8309154577288644,0.0012591323
-0.8299149574787394,0.00051893794
-0.8289144572286143,0.00044449687
-0.8279139569784892,0.0006869363
-0.8269134567283642,0.00049099635
-0.8259129564782391,0.0005875158
-0.824912456228114,0.00064422167
-0.823911955977989,0.00082733145
-0.822911455727864,0.00072894455
-0.8219109554777388,0.0006975832
-0.8209104552276139,0.00091028673
-0.8199099549774888,0.00060822576
-0.8189094547273637,0.0004729067
-0.8179089544772387,0.0006115204
-0.8169084542271136,0.00045961642
-0.8159079539769885,0.0006106313
-0.8149074537268635,0.00073268905
-0.8139069534767384,0.0006227681
-0.8129064532266133,0.0009945267
-0.8119059529764883,0.0010532512
-0.8109054527263632,0.0008335428
-0.8099049524762382,0.00078441255
-0.8089044522261131,0.0011653778
-0.8079039519759881,0.0008381726
-0.806903451725863,0.0007396441
-0.8059029514757379,0.0009432084
-0.8049024512256129,0.00067324407
-0.8039019509754878,0.0010813284
-0.8029014507253627,0.001188511
-0.8019009504752377,0.000999555
-0.8009004502251126,0.00086321664
-0.7998999499749875,0.00072487205
-0.7988994497248625,0.0007638504
-0.7978989494747374,0.0008728868
-0.7968984492246123,0.00061653776
-0.7958979489744873,0.00094273005
-0.7948974487243622,0.0010835361
-0.7938969484742371,0.00079160166
-0.7928964482241121,0.0012348385
-0.791895947973987,0.0008106871
-0.7908954477238619,0.00047817966
-0.7898949474737369,0.001154069
-0.7888944472236118,0.0006211604
-0.7878939469734867,0.0011924409
-0.7868934467233617,0.0012084887
-0.7858929464732366,0.001225334
-0.7848924462231116,0.0009133758
