x,y
-2.4821128845214844,-8.542023658752441
-2.3621461391448975,-6.576712608337402
-1.9972953796386719,-5.949575901031494
-1.6239361763000488,-4.479364395141602
-1.479191541671753,-4.251570224761963
-1.4635365009307861,-3.1326122283935547
-1.4509249925613403,-4.023940086364746
-1.4435216188430786,-4.186153888702393
-1.3722301721572876,-3.3402607440948486
-1.307928204536438,-2.202702045440674
-1.1903972625732422,-2.026153326034546
-1.1091790199279785,-2.5619113445281982
-1.1053556203842163,-1.3352601528167725
-1.0874590873718262,-2.0466229915618896
-0.9468965530395508,-0.46636807918548584
-0.9319338798522949,-1.3513214588165283
-0.8642649054527283,-1.6472244262695312
-0.7857781648635864,-0.1088641881942749
-0.7548618912696838,-0.30708301067352295
-0.7421306371688843,-0.6298807263374329
-0.69483882188797,-0.043785616755485535
-0.6103450059890747,0.41634029150009155
-0.5829591155052185,0.4166121482849121
-0.5621047616004944,-0.09431284666061401
-0.5506429672241211,0.2661580443382263
-0.5057773590087891,0.45907145738601685
-0.4806264340877533,0.8904556632041931
-0.4737952947616577,0.8997539281845093
-0.4709654748439789,0.6314324140548706
-0.4675571322441101,1.3845257759094238
-0.38735881447792053,0.808451771736145
-0.37194737792015076,1.2594269514083862
-0.36879628896713257,1.1210730075836182
-0.31592151522636414,1.923237681388855
-0.27751535177230835,1.0618927478790283
-0.2771570682525635,1.3552132844924927
-0.27338728308677673,2.116114377975464
-0.2720751464366913,1.143678903579712
-0.26676711440086365,1.624501347541809
-0.21550844609737396,1.763925552368164
-0.2000405341386795,1.6022473573684692
-0.1816307157278061,1.7465167045593262
-0.1708141416311264,0.9830164313316345
-0.15654580295085907,1.7823901176452637
-0.14479805529117584,2.1116228103637695
-0.13611705601215363,2.8620715141296387
-0.1056612879037857,2.1164863109588623
-0.06031348183751106,1.5225777626037598
-0.05588722229003906,2.5571532249450684
-0.021367285400629044,2.8361122608184814
0.06554431468248367,3.3956334590911865
0.06835173070430756,2.067871332168579
0.11953046172857285,2.813990831375122
0.14198997616767883,3.4852495193481445
0.15207445621490479,3.6058599948883057
0.15675155818462372,2.5965628623962402
0.2645527422428131,2.8854198455810547
0.2655978500843048,3.9172754287719727
0.3156574070453644,3.6526713371276855
0.3220110833644867,4.1028594970703125
0.3461430072784424,4.312456130981445
0.3983919322490692,3.40256929397583
0.41897210478782654,3.2180399894714355
0.5442578196525574,4.568553447723389
0.5579360127449036,4.377207279205322
0.5912539958953857,4.307461738586426
0.6148264408111572,4.489487648010254
0.6468665599822998,4.482729911804199
0.6468990445137024,5.317047119140625
0.6523392200469971,5.498661041259766
0.6673753261566162,5.463216304779053
0.7059195041656494,6.0328216552734375
0.7141373753547668,5.284220218658447
0.7822149395942688,5.053941249847412
0.8153610825538635,5.453818321228027
0.8668233156204224,6.033668518066406
0.9290748238563538,5.7250494956970215
0.9803698658943176,5.758727073669434
0.9853081107139587,6.202029228210449
0.9941355586051941,6.599239826202393
1.0375688076019287,6.462126731872559
1.039255976676941,6.51400089263916
1.0697267055511475,6.684603214263916
1.1023870706558228,7.349674224853516
1.112612009048462,8.090948104858398
1.1531745195388794,7.079363822937012
1.2289087772369385,6.866650581359863
1.3403202295303345,7.4229021072387695
1.3493597507476807,7.254441261291504
1.4279403686523438,7.196723937988281
1.4994264841079712,9.500594139099121
1.5030980110168457,9.033876419067383
1.543687105178833,7.488706111907959
1.6788614988327026,9.075922012329102
2.083233118057251,11.094614028930664
2.2444000244140625,10.325986862182617
2.393501043319702,12.26649284362793
2.605604410171509,13.09827995300293
2.6056580543518066,12.546792984008789
2.6632399559020996,13.834001541137695
